,APPID,ORG_CDE,CRS_CDE,DIV_CDE,INSTIT_DIV_CDE,CRS_TITLE,CRS_TITLE_2,SHORT_CRS_TITLE_1,SHORT_CRS_TITLE_2,DFLT_CREDIT_HRS,ACTIVE_INACTIVE_ST,FIXED_VAR_CREDIT,LOAD_CONTACT_HRS,CRS_REPEATABLE,GRADE_SCALE_CDE,HONORS_DESIGNATION,TUITION_CDE,REFUND_CDE,DTE_APPROVED,INACT_DISCONT_DTE,PREREQ_CDE,ADV_REQ_CDE,SCHOOL_CDE,IPEDS_CIP_CDE,MAX_ENROLL_DFLT,MIN_ENROLL_DFL,CATALOG_TEXT,ADD_TO_SPECIAL_GPA,CRS_CLOCK_HRS,FIXED_VAR_CLOCK,LECTURE_HRS,LECTURE_LAB_HRS,LAB_HRS,PROG_CATEGORY,CREDIT_TYPE_CDE,HRS_TOWARD_DEGRE,PUBLIC_REGISTRATION,CRS_CAPACITY_DFLT,CRS_AUTHORIZATION_REQ,MUST_PAY,LOC_CDE,MIN_CREDIT_HRS,MAX_CREDIT_HRS,FLEXIBLY_SCHEDULED_CRS,IPEDS_HOUR_TYPE,PESC_COURSE_CREDIT_BASIS_CDE,PESC_COURSE_LEVEL_CDE,VARIABLE_GRADE_TYPE,DISTANCE_EDUCATION,CATALOG_RECORD_FOR_LAB_REPEAT,LAB_REPEATABLE,HRS_TOWARD_DEGRE_LAB,CRS_STATE_TYPE,DEVELOPMENTAL_CRS,INTER_INSTITUTIONAL,DUAL_ENROLLMENT_ALLOWED,IN_DISTRICT,STATE_FUNDED,CIP_EXT,CRS_INSTRTN_METHOD,MIN_CLOCK_HRS,MAX_CLOCK_HRS,EXCLUDE_FROM_DROP_LIMIT,EXCLUDE_FROM_REPEAT_LIMIT,NUMBER_OF_WEEKS,LECTURE_CLOCK_HRS,LAB_CLOCK_HRS,SELF_PACED,DEV_PERFORMANCE_CRS,TIMES_MAY_BE_TAKEN,TIMES_MAY_BE_TAKEN_LAB,ATTENDANCE_CENSUS_DATE_EXCLUDED,ATTENDANCE_CHECKPOINT_EXCLUDED,ESOL_COURSE,GOID,IS_CBE_CATALOG,ALLOW_OPEN_ENTRY,ALLOW_OPEN_EXIT,MAX_DAY_DURATION,MAX_REGISTRATION_DAYS,GRADING_METHOD,CENSUS_METHOD,CENSUS_VALUE,LAST_WITHDRAWAL_VALUE,CampusComEligible,UDEF_1A_1,UDEF_1A_2,UDEF_1A_3,UDEF_1A_4,UDEF_1A_5,UDEF_2A_1,UDEF_2A_2,UDEF_2A_3,UDEF_3A_1,UDEF_3A_2,UDEF_3A_3,UDEF_5A_1,UDEF_5A_2,UDEF_5A_3,UDEF_DTE_1,UDEF_TXT,UDEF_DTE_2,UDEF_3_2_1,UDEF_3_2_2,UDEF_5_2_1,UDEF_5_2_2,UDEF_5_2_3,UDEF_5_2_4,UDEF_7_2_1,UDEF_7_2_2,UDEF_7_2_3,UDEF_7_2_4,UDEF_7_2_5,UDEF_7_2_6,UDEF_7_2_7,APPROWVERSION,USER_NAME,JOB_NAME,JOB_TIME
2464,2466,*LOCAL,BUS  475                      ,U ,,Advanced Topics in Management      ,,Adv Top Mgmt   ,,1.0,A,F,1.0,Y,G1,,,,,,,BUS475  ,   ,,99,0,"An advanced study of a major topic in management. Example topics: organizational theory, international management, negotiation, management information systems, and organizational change. May be taken more than once for credit, with consent of department chair, provided the topics are substantially different.  Prerequisite: Principles of Management (BUS-275).",Y,0.0,F,0.0,0.0,0.0,,CR,1.0,N,0,N,N,,0.0,0.0,N,C,,,N,N,N,N,0.0,,N,N,N,Y,N,,,,,N,N,0,0.0,0.0,N,N,2,0,N,N,N,1929164,False,False,False,,,N,D,0,0,False,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'\x00\x00\x00\x00nt\x1a\xb5',KPALMER,w_def_catalog,2015-06-16 10:01:41.623
2465,2467,*LOCAL,BUS  476                      ,U ,,Ad Top Mgmt:non-west persp         ,,Ad Top:non-wst ,,1.0,A,F,1.0,Y,G1,,,,,,,BUS476  ,   ,,99,0,"Same as Advanced Topics in Management (BUS-475), except the course focuses on topics related to non-Western cultures. Prerequisite: Principles of Management (BUS-275).",Y,0.0,F,0.0,0.0,0.0,,CR,1.0,N,0,N,N,,0.0,0.0,N,C,,,N,N,N,N,0.0,,N,N,N,Y,N,,,,,N,N,0,0.0,0.0,N,N,2,0,N,N,N,1929165,False,False,False,,,N,D,0,0,False,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'\x00\x00\x00\x00nt\x1a\xb6',KPALMER,w_def_catalog,2015-06-16 10:03:16.047
2466,2468,*LOCAL,BUS  485                      ,U ,,Investment Fund Management         ,,Invest FundMgmt,,0.5,A,F,1.0,Y,G1,,,,2022-04-07,,,BUS485  ,   ,,0,0,"Examines financial asset portfolio construction and maintenance strategies used in the long-term management of an investment fund. Topics in this seminar include when to sell financial assets, how to evaluate mutual funds and exchange traded funds (ETFs), and the benefits of asset class diversification. Students will study the Birkey Investment Fund portfolio and make recommendations on rebalancing the portfolio through adjustments to its stock portfolio and its mutual fund and ETF holdings. Prerequisite: Research in Business (BUS-454) or permission of instructor. This course does not, on its own or in combination with another 0.5 credit course, count as one of the two business electives required for a business major. (0.5 course credit) (Offered Spring Term)
",Y,0.0,F,0.0,0.0,0.0,,CR,0.5,N,0,N,N,,0.5,0.5,N,C,,,N,N,N,N,0.0,,N,N,N,Y,N,,,,,N,N,0,0.0,0.0,N,N,2,0,N,N,N,1929166,False,False,False,,,N,D,0,0,False,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'\x00\x00\x00\x00vcu\xcd',JChadima,w_def_catalog,2022-11-09 14:16:55.303
2467,2469,*LOCAL,BUS  495                      ,U ,,Investment Analysis                ,,Invest Analysis,,1.0,A,F,1.0,Y,G1,,,,,,,BUS495  ,   ,,99,0,"A study of the fundamental principles underlying investment decisions. The course offers a basic understanding of the nature of risk and return considerations, the valuation framework for financial assets and derivatives, and introduction to the concepts of modern portfolio theory. Prerequisite: Principles of Finance (BUS-350).",Y,0.0,F,0.0,0.0,0.0,,CR,1.0,N,30,N,N,,0.0,0.0,N,C,,,N,N,N,N,0.0,,N,N,N,Y,N,,,,,N,N,0,0.0,0.0,N,N,2,0,N,N,N,1929167,False,False,False,,,N,D,0,0,False,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'\x00\x00\x00\x00nt\x1a\xb8',JARCHIBA,w_def_catalog,2011-06-20 13:52:00.000
2468,2470,*LOCAL,BUS  505                      ,U ,,Auditing                           ,,Auditing       ,,1.0,A,F,1.0,Y,G1,,,,,,,ACC413  ,   ,,99,0,"A study of the audit function primarily as it relates to the independent CPA. An integration of auditing theory and practice in an environment of legal liability and professional responsibility. Prerequisites:  Principles of Accounting II (BUS-215) and junior standing, or consent of instructor. (Offered alternate years)",Y,0.0,F,0.0,0.0,0.0,,CR,1.0,N,0,N,N,,0.0,0.0,N,C,,,N,N,N,N,0.0,,N,N,N,Y,N,,,,,N,N,0,0.0,0.0,N,N,2,0,N,N,N,1929168,False,False,False,,,N,D,0,0,False,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'\x00\x00\x00\x00nt\x1a\xb9',MBAEHR,of_rename_adv_req_code,2018-01-12 17:04:20.377
2469,2471,*LOCAL,BUS  515                      ,U ,,Advanced Accounting                ,,Adv Accounting ,,1.0,A,F,1.0,Y,G1,,,,,,,ACC451  ,   ,,99,0,"A study of business combinations, international business transactions, international subsidiaries, fund accounting, and accounting for partnerships. Prerequisite: Intermediate Accounting (BUS-405, -415). (Offered alternate years)",Y,0.0,F,0.0,0.0,0.0,,CR,1.0,N,30,N,N,,0.0,0.0,N,C,,,N,N,N,N,0.0,,N,N,N,Y,N,,,,,N,N,0,0.0,0.0,N,N,2,0,N,N,N,1929169,False,False,False,,,N,D,0,0,False,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'\x00\x00\x00\x00nt\x1a\xba',MBAEHR,of_rename_adv_req_code,2018-01-12 17:04:52.097
2470,2472,*LOCAL,BUS  525                      ,U ,,Corporate Finance                  ,,Corp Finance   ,,1.0,A,F,1.0,Y,G1,,,,,,,BUS352  ,   ,,99,0,"A study of the major theories and models for planning and analyzing the working capital position, the financial structure, the cost of capital, and the capital budgeting of a business firm. Prerequisite: Business Finance (BUS-485).",Y,0.0,F,0.0,0.0,0.0,,CR,1.0,N,40,N,N,,0.0,0.0,N,C,,,N,N,N,N,0.0,,N,N,N,Y,N,,,,,N,N,0,0.0,0.0,N,N,2,0,N,N,N,1929170,False,False,False,,,N,D,0,0,False,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'\x00\x00\x00\x00nt\x1a\xbb',MBAEHR,of_rename_adv_req_code,2018-01-12 17:05:25.837
2471,2473,*LOCAL,BUS  535                      ,U ,,Strategic Management               ,,Strategic Mgt  ,,1.0,A,F,1.0,Y,G1,,,,,,,BUS470  ,   ,,99,0,"A study of strategic management principles and the application of these principles to problems encountered by managers at all levels in large and small, for-profit and not-for-profit organizations. An advanced course in case studies to be taken near completion of the major. Prerequisite: junior standing.",Y,0.0,F,0.0,0.0,0.0,,CR,1.0,N,30,N,N,,0.0,0.0,N,C,,,N,N,N,N,0.0,,N,N,N,Y,N,,,,,N,N,0,0.0,0.0,N,N,2,0,N,N,N,1929171,False,False,False,,,N,D,0,0,False,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'\x00\x00\x00\x00nt\x1a\xbc',MBAEHR,of_rename_adv_req_code,2018-01-12 17:06:03.493
2472,2474,*LOCAL,BUS  545                      ,U ,,Advanced Auditing                  ,,Adv Auditing   ,,1.0,A,F,1.0,Y,G1,,,,,,,ACC463  ,   ,,99,0,"A continuation of Auditing (BUS-505) with emphasis on special reports, compilation and review services, and additional current auditing topics. Auditing theories and practices are presented in a manner which enables the student to conceptualize the entire audit process. Prerequisite: Auditing (BUS-505). (Offered alternate years)",Y,0.0,F,0.0,0.0,0.0,,CR,1.0,N,30,N,N,,0.0,0.0,N,C,,,N,N,N,N,0.0,,N,N,N,Y,N,,,,,N,N,0,0.0,0.0,N,N,2,0,N,N,N,1929172,False,False,False,,,N,D,0,0,False,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'\x00\x00\x00\x00nt\x1a\xbd',MBAEHR,of_rename_adv_req_code,2018-01-12 17:06:44.447
2473,2475,*LOCAL,BUS  555                      ,U ,,Adv Managerial Accounting          ,,Adv Manag Acctg,,1.0,A,F,1.0,Y,G1,,,,,,,ACC415  ,   ,,99,0,"A continuation of the study of managerial accounting and the methods of analyzing financial information. Topics covered include management control systems, pricing decisions, operations management, and regression analysis. Prerequisite: Managerial Accounting (BUS-435) or consent of instructor.",Y,0.0,F,0.0,0.0,0.0,,CR,1.0,N,0,N,N,,0.0,0.0,N,C,,,N,N,N,N,0.0,,N,N,N,Y,N,,,,,N,N,0,0.0,0.0,N,N,2,0,N,N,N,1929173,False,False,False,,,N,D,0,0,False,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'\x00\x00\x00\x00nt\x1a\xbe',MBAEHR,of_rename_adv_req_code,2018-01-12 17:07:18.773
2474,2476,*LOCAL,BUS  565                      ,U ,,Quantitative Methods in Finance    ,,QM: Finance    ,,1.0,A,F,1.0,Y,G1,,,,2011-10-13,,,BUS565  ,,,99,0,"A class focused on empirical research methods in the field of finance. Students learn how to gather financial data and write programming scripts to process data. Prior knowledge of computer programming is not required. A few applications of finance and investment theories, such as portfolio theory and efficient market anomalies, will be covered. Prerequisites: BUS 485 and 495 (495 can be taken concurrently).",Y,0.0,F,0.0,0.0,0.0,,CR,1.0,N,15,N,N,,1.0,1.0,N,C,,,N,N,N,N,0.0,,N,N,N,Y,N,,,,,N,N,0,0.0,0.0,N,N,0,0,N,N,N,1929174,False,False,False,,,N,D,0,0,False,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'\x00\x00\x00\x00nt\x1a\xbf',KPIERSON,w_def_catalog,2010-10-13 11:19:00.000
2475,2477,*LOCAL,BUS  595                      ,U ,,Advanced Topics in Finance         ,,AdvTop Finance ,,1.0,A,V,0.0,Y,G1,,,,2011-03-10,,PR  ,BUS472  ,,,99,0,"An advanced study of a major topic in finance. Example topics include quantitative methods in finance, behavioral finance, the evolution of financial thought, alternative investments, fixed income management, portfolio management, and derivatives. May be take more than once for credit, with consent of department chair, provided the topics are substantially different. Prerequisite: Principles of Finance (BUS-350).",Y,0.0,F,0.0,0.0,0.0,,CR,2.0,N,15,N,N,,1.0,1.0,N,C,,,N,N,N,N,0.0,,N,N,N,Y,N,,,,,N,N,0,0.0,0.0,N,N,2,0,N,N,N,1929175,False,False,False,,,N,D,0,0,False,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'\x00\x00\x00\x00nt\x1a\xc0',MBAEHR,of_rename_adv_req_code,2018-01-12 17:07:51.153
2476,2478,*LOCAL,BUS  605                      ,U ,,Entrepreneurship & New Business Frm,,Entrepreneurshp,,1.0,A,F,1.0,Y,G1,,,,,,,BUS412  ,   ,,99,0,"Analysis of the role of the entrepreneur in the capitalist economy. Development of the procedural system for establishing a new business. Establishment and operation of a “small business” by teams of students, including presentation of a business plan in order to secure financing with a local financial institution, acquisition of tax information necessary for start-up and continued operations, and analysis of problems confronting the new or small enterprise. Prerequisite: senior standing or consent of instructor.",Y,0.0,F,0.0,0.0,0.0,,CR,1.0,N,0,N,N,,0.0,0.0,N,C,,,N,N,N,N,0.0,,N,N,N,Y,N,,,,,N,N,0,0.0,0.0,N,N,2,0,N,N,N,1929176,False,False,False,,,N,D,0,0,False,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'\x00\x00\x00\x00nt\x1a\xc1',MBAEHR,of_rename_adv_req_code,2018-01-12 17:08:22.437
2477,2479,*LOCAL,BUS  615                      ,U ,,Fund Acctg & Adv Top               ,,Fnd Acct/Ad Top,,1.0,A,F,1.0,Y,G1,,,,,,,ACC401  ,   ,,99,0,"Fiduciary accounting, accounting for not-for-profit entities, consignment sales, and other advanced accounting topics. Prerequisite: Intermediate Accounting I (BUS-405) and Intermediate Accounting II (BUS-415). (Offered alternate years)",Y,0.0,F,0.0,0.0,0.0,,CR,1.0,N,30,N,N,,0.0,0.0,N,C,,,N,N,N,N,0.0,,N,N,N,Y,N,,,,,N,N,0,0.0,0.0,N,N,2,0,N,N,N,1929177,False,False,False,,,N,D,0,0,False,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'\x00\x00\x00\x00nt\x1a\xc2',MBAEHR,of_rename_adv_req_code,2018-01-12 17:08:51.513
2478,2480,*LOCAL,BUS  705                      ,U ,,Seminar in Management              ,,Sem in Mgt     ,,1.0,A,F,1.0,Y,G1,,,,,,,BUS464  ,   ,,99,0,"Development of written and oral communication proficiency through an intensive study of one or more selected topics in management. Topics are studied through the use of readings, class discussions, writings, and presentations, and vary from term to term. May be repeated for credit, provided the topics are substantially different.  Prerequisites: senior standing and at least one course in management Human Resource Management (BUS-245), Principles of Management (BUS-275), or Organizational Behavior (BUS-395), or consent of instructor.",Y,0.0,F,0.0,0.0,0.0,,CR,1.0,N,30,N,N,,0.0,0.0,N,C,,,N,N,N,N,0.0,,N,N,N,Y,N,,,,,N,N,0,0.0,0.0,N,N,2,0,N,N,N,1929178,False,False,False,,,N,D,0,0,False,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'\x00\x00\x00\x00nt\x1a\xc3',MBAEHR,of_rename_adv_req_code,2018-01-12 17:09:30.877
2479,2481,*LOCAL,BUS  805                      ,U ,,Research in Business               ,,Research in Bus,,1.0,A,F,1.0,Y,G1,,,,,,,BUS454  ,   ,,99,0,"The student works on a research program in business, independently or in participation with a business department faculty member. May be taken for an X status grade with consent of instructor prior to registration. Prerequisites: junior standing and consent of instructor.",Y,0.0,F,0.0,0.0,0.0,,CR,1.0,N,0,N,N,,0.0,0.0,N,C,,,N,N,N,N,0.0,,N,N,N,Y,N,,,,,N,N,0,0.0,0.0,N,N,2,0,N,N,N,1929179,False,False,False,,,N,D,0,0,False,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'\x00\x00\x00\x00nt\x1a\xc4',MBAEHR,of_rename_adv_req_code,2018-01-12 17:10:10.443
2480,2482,*LOCAL,BUS  815                      ,U ,,Ind Study-Bus Admin                ,,Ind Stdy-Bus Ad,,1.0,A,V,1.0,Y,G1,,,,,,,BUS444  ,   ,,99,0,Independent studies under the direction of a faculty member in some area of business administration or economics. May be taken for an X status grade with consent of instructor prior to registration. Prerequisite: consent of instructor.,Y,0.0,F,0.0,0.0,0.0,,CR,1.0,N,0,N,N,,1.0,2.0,N,C,,,N,N,N,N,0.0,,N,N,N,Y,N,,,,,N,N,0,0.0,0.0,N,N,2,0,N,N,N,1929180,False,False,False,,,N,D,0,0,False,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'\x00\x00\x00\x00nt\x1a\xc5',MBAEHR,of_rename_adv_req_code,2018-01-12 17:10:38.783
2481,2483,*LOCAL,BUS  825                      ,U ,,Ind Study-Bus Admin                ,,Ind Stdy-Bus Ad,,1.0,A,F,1.0,Y,G1,,,,,,,BUS825  ,   ,,99,0,,Y,0.0,F,0.0,0.0,0.0,,CR,1.0,N,0,N,N,,0.0,0.0,N,C,,,N,N,N,N,0.0,,N,N,N,Y,N,,,,,N,N,0,0.0,0.0,N,N,2,0,N,N,N,1929181,False,False,False,,,N,D,0,0,False,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'\x00\x00\x00\x00nt\x1a\xc6',KWEAVER,w_def_catalog,2009-10-23 13:41:00.000
2482,2484,*LOCAL,BUS  875                      ,U ,,Work Rel Ind Invest                ,,Wrk Rel Ind Inv,,1.0,I,V,1.0,Y,G1,,,,,,,BUS875  ,   ,,0,0,,Y,0.0,F,0.0,0.0,0.0,,CR,1.0,N,0,N,N,,0.0,0.0,N,C,,,N,N,N,N,0.0,,N,N,N,Y,N,,,,,N,N,0,0.0,0.0,N,N,2,0,N,N,N,1929182,False,False,False,,,N,D,0,0,False,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'\x00\x00\x00\x00nt\x1a\xc7',KWEAVER,w_def_catalog,2009-10-23 13:41:00.000
2483,2485,*LOCAL,BUS  895                      ,U ,,Internship in Business             ,,Bus Internship ,,1.0,A,F,1.0,Y,G1,,,,,,,BUS494  ,   ,,99,0,"A work experience with a business organization involving opportunities, experiences, and personal growth which can be evaluated in equivalent terms to traditional course work. In most circumstances such experience shall count for one course credit. On-site work plus academic work must total a minimum of 160 hours (140 of which must be spent on-site.) In exceptional situations where an internship presents significant theoretical or practical ways to augment or extend traditional classroom experiences, two course credits are available. (See p. 18)  S/U basis only. This course does not satisfy any of the requirements for a major in business administration. Prerequisites: Candidates must meet GPA and departmental residency requirements. All candidates must have the consent of a supervising faculty member of  the department and consent of Department Chair. Students seeking more than one course credit must further have approval of the Department Internship Review Committee.",Y,0.0,F,0.0,0.0,0.0,,SU,1.0,N,0,N,N,,1.0,1.0,N,C,,,N,N,N,N,0.0,,N,N,N,Y,N,,,,,N,N,0,0.0,0.0,N,N,2,0,N,N,N,1929183,False,False,False,,,N,D,0,0,False,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'\x00\x00\x00\x00nt\x1a\xc8',MBAEHR,of_rename_adv_req_code,2018-01-12 17:11:06.057
2484,2486,*LOCAL,BUS  905                      ,U ,,QUAL BASED ORGNZTNS                ,,QUAL BASED ORGN,,1.0,I,F,0.0,Y,G1,,,,,,,BUS905  ,   ,,0,0,,Y,0.0,F,0.0,0.0,0.0,,CR,1.0,N,0,N,N,,0.0,0.0,N,C,,,N,N,N,N,0.0,,N,N,N,Y,N,,,,,N,N,0,0.0,0.0,N,N,2,0,N,N,N,1929184,False,False,False,,,N,D,0,0,False,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'\x00\x00\x00\x00nt\x1a\xc9',KWEAVER,w_def_catalog,2010-01-11 08:54:00.000
2485,2487,*LOCAL,BUS  915                      ,U ,,TOTAL QUALITY MGMNT                ,,TOTAL QUALITY M,,1.0,I,F,0.0,Y,G1,,,,,,,BUS915  ,   ,,0,0,,Y,0.0,F,0.0,0.0,0.0,,CR,1.0,N,0,N,N,,0.0,0.0,N,C,,,N,N,N,N,0.0,,N,N,N,Y,N,,,,,N,N,0,0.0,0.0,N,N,2,0,N,N,N,1929185,False,False,False,,,N,D,0,0,False,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'\x00\x00\x00\x00nt\x1a\xca',KWEAVER,w_def_catalog,2010-01-11 08:55:00.000
2486,2488,*LOCAL,CBP  325                      ,U ,,Community Based Project            ,,CBP            ,,1.0,A,F,0.0,Y,G1,,,,2013-07-10,,,CBP325  ,,,99,0,,Y,0.0,F,0.0,0.0,0.0,,PN,2.0,N,25,N,N,,1.0,1.0,N,C,,,N,N,N,N,0.0,,N,N,N,Y,N,,,,,N,N,0,0.0,0.0,N,N,2,0,N,N,N,1929186,False,False,False,,,N,D,0,0,False,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'\x00\x00\x00\x00nt\x1a\xcb',JChadima,w_def_catalog,2022-01-03 14:13:48.633
2487,2489,*LOCAL,CHI  110                      ,U ,,Chicago Arts Program               ,,CHI Arts       ,,4.0,A,F,0.0,Y,G1,,,,,,,CHI110  ,,,99,0,"15 week term of urban art immersion during which students explore the arts through practical, creative and scholarly activity. See Coe catalog page 191",Y,0.0,F,0.0,0.0,0.0,,,4.0,N,2,N,N,,4.0,4.0,N,C,,,N,N,N,N,0.0,,N,N,N,Y,N,,,,,N,N,0,0.0,0.0,N,N,0,0,N,N,N,1929187,False,False,False,,,N,D,0,0,False,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'\x00\x00\x00\x00nt\x1a\xcc',KPIERSON,w_def_catalog,2010-11-09 13:33:00.000
2488,2490,*LOCAL,CHM  010                      ,U ,,Intro Chem Lab                     ,,Intro Chem Lab ,,0.0,I,F,0.0,Y,G1,,,,,,,CHM010  ,   ,,0,0,,Y,0.0,F,0.0,0.0,0.0,,CR,0.0,N,0,N,N,,0.0,0.0,N,C,,,N,N,N,N,0.0,,N,N,N,Y,N,,,,,N,N,0,0.0,0.0,N,N,0,0,N,N,N,1929188,False,False,False,,,N,D,0,0,False,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'\x00\x00\x00\x00nt\x1a\xcd',KWEAVER,w_def_catalog,2009-10-23 13:48:00.000
2489,2491,*LOCAL,CHM  016                      ,U ,,Intro Chemistry I                  ,,Intro Chem I   ,,1.0,I,F,1.0,Y,G1,,,,,,,CHM016  ,   ,,0,0,,Y,0.0,F,0.0,0.0,0.0,,CR,1.0,N,0,N,N,,0.0,0.0,N,C,,,N,N,N,N,0.0,,N,N,N,Y,N,,,,,N,N,0,0.0,0.0,N,N,2,0,N,N,N,1929189,False,False,False,,,N,D,0,0,False,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'\x00\x00\x00\x00nt\x1a\xce',KWEAVER,w_def_catalog,2009-10-23 13:48:00.000
2490,2492,*LOCAL,CHM  020                      ,U ,,now 140                            ,,now 140        ,,0.0,I,F,0.0,Y,G1,,,,,,,CHM111L ,   ,,0,0,,Y,0.0,F,0.0,0.0,0.0,,CR,0.0,N,0,N,N,,0.0,0.0,N,C,,,N,N,N,N,0.0,,N,N,N,Y,N,,,,,N,N,0,0.0,0.0,N,N,0,0,N,N,N,1929190,False,False,False,,,N,D,0,0,False,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'\x00\x00\x00\x00nt\x1a\xcf',MBAEHR,of_rename_adv_req_code,2018-01-12 17:15:03.950
2491,2493,*LOCAL,CHM  026                      ,U ,,now 145                            ,,now 145        ,,1.0,I,F,1.0,Y,G1,,,,,,,CHM111  ,   ,,0,0,"Designed as a terminal course for students who plan no further work in chemistry. Topics in introductory organic and biological chemistry include drugs, proteins, and DNA. Laboratory involves basic experimental techniques in organic chemistry. Three class meetings and one laboratory each week. Prerequisites: Cellular and Molecular Biology (BIO-145); and one year of high school chemistry or one term of college chemistry or consent of instructor.",Y,0.0,F,0.0,0.0,0.0,,CR,1.0,N,0,N,N,,0.0,0.0,N,C,,,N,N,N,N,0.0,,N,N,N,Y,N,,,,,N,N,0,0.0,0.0,N,N,2,0,N,N,N,1929191,False,False,False,,,N,D,0,0,False,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'\x00\x00\x00\x00nt\x1a\xd0',MBAEHR,of_rename_adv_req_code,2018-01-12 17:14:28.753
2492,2494,*LOCAL,CHM  030                      ,U ,,Sel Chem Conc Lab                  ,,Sel Ch Conc Lab,,0.0,I,F,0.0,Y,G1,,,,,2016-07-08,,CHM103L ,   ,,99,0,,Y,0.0,F,0.0,0.0,0.0,,CR,0.0,N,24,N,N,,0.0,0.0,N,C,,,N,N,N,N,0.0,,N,N,N,Y,N,,,,,N,N,0,0.0,0.0,N,N,0,0,N,N,N,1929192,False,False,False,,,N,D,0,0,False,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,b'\x00\x00\x00\x00nt\x1a\xd1',MBAEHR,of_rename_adv_req_code,2018-01-12 17:12:52.407
